name,regencyId
Delta Pawan,61
Demak,33
Demba,91
Demon Pagong,53
Dempet,33
Dempo Selatan,16
Dempo Tengah,16
Dempo Utara,16
Demta,91
Dendang,19
Dendang,15
Dende' Piongan Napo,73
Dengilo,75
Denpasar Barat,51
Denpasar Selatan,51
Denpasar Timur,51
Denpasar Utara,51
Dente Teladas,18
Depapre,91
Depati Tujuh,15
Depok,34
Depok,32
Der Koumur,93
Dervos,94
Detukeli,53
Detusoko,53
Dewantara,11
Didohu,92
Dimba,95
Dimembe,71
Dipa,94
Dirwemna,95
Diwek,35
Dlanggu,35
Dlingo,34
Dogiyai,94
Dogomo,94
Doko,35
Dokome,94
Dolat Rayat,12
Dolo,72
Dolo Barat,72
Dolo Selatan,72
Dolog Masagal,12
Dolok,12
Dolok Batu Nanggar,12
Dolok Masihul,12
Dolok Merawan,12
Dolok Panribuan,12
Dolok Pardamean,12
Dolok Sanggul,12
Dolok Sigompulon,12
Dolok Silou (Dolok Silau),12
Dolopo,35
Dompu,52
Dondo,72
Donggo,52
Dongko,35
Donomulyo,35
Donorojo,35
Donorojo,33
Donri Donri,73
Doreng,53
Doro,33
Doufo,94
Dow,95
Dramaga,32
Dringu,35
Driyorejo,35
Dua Boccoe,73
Dua Pitue,73
Duampanua,73
Duduksampeyan (Duduk Sampeyan),35
Duhiadaa,75
Dukuh Pakis,35
Dukuhseti,33
Dukuhturi,33
Dukuhwaru,33
Dukun,33
Dukun,35
Dukupuntang,32
Dulupi,75
Dumadama,94
Dumai Barat,14
Dumai Kota,14
Dumai Selatan,14
Dumai Timur,14
Dumbo Raya,75
Dumoga,71
Dumoga Barat,71
Dumoga Tengah,71
Dumoga Tenggara,71
Dumoga Timur,71
Dumoga Utara,71
Dundu,95
Dungaliyo,75
Dungingi,75
Dungkek,35
Duo Koto,13
Durai,21
Duram,95
Duren Sawit,31
Durenan,35
Duripoku,76
Duruka,74
Dusun Hilir,62
Dusun Selatan,62
Dusun Tengah,62
Dusun Timur,62
Dusun Utara,62
Ebungfao (Ebungfau / Ebungfa),91
Edera,93
Egiam,95
Eipumek,95
Ekadide,94
Elar,53
Elar Selatan,53
Elelim,95
Elikobal,93
Ella Hilir,61
Elpaputih,81
Embaloh Hilir,61
Embaloh Hulu,61
Embetpen,95
Empanang,61
Empang,52
Empat Petulai Dangku,16
Enam Lingkung,13
Ende,53
Ende Selatan,53
Ende Tengah,53
Ende Timur,53
Ende Utara,53
Endomen,95
Enggal,18
Enggano,17
Enok,14
Enrekang,73
Entikong,61
Eragayam,95
Erelmakawia,94
Eremerasa,73
Eris,71
Eromoko,33
Essang,71
Essang Selatan,71
Fafurwar (Irorutu),92
Fajar Timur,94
Fak-Fak (Fakfak),92
Fak-Fak Barat (Fakfak Barat),92
Fak-Fak Tengah (Fakfak Tengah),92
Fak-Fak Timur (Fakfak Timur),92
Fakfak Timur Tengah,92
Fanayama,12
Fatukopa,53
Fatuleu,53
Fatuleu Barat,53
Fatuleu Tengah,53
Fatumnasi,53
Fautmolo,53
Fawi,94
Fayit,93
Fef,92
Fena Fafan,81
Fena Leisela,81
Firiwage,93
Fofi,93
Fokour,92
Fordata (Yaru),81
Furwagi,92
Gabek,19
Gabus,33
Gabus,33
Gabuswetan,32
Gading,35
Gading Cempaka,17
Gading Rejo,18
Gadingrejo,35
Gadung,72
Gajah,33
Gajah Putih,11
Gajahmungkur (Gajah Mungkur),33
Galang,72
Galang,21
Galang,12
Galela,82
Galela Barat,82
Galela Selatan,82
Galela Utara,82
Galesong,73
Galesong Selatan,73
Galesong Utara,73
Galing,61
Galis,35
Galis,35
Galur,34
Gambir,31
Gambiran,35
Gambut,63
Gamelia,95
Gampengrejo,35
Gamping,34
Gandangbatu Sillanan (Gandang Batu Sillanan),73
Gandapura (Ganda Pura),11
Ganding,35
Gandrungmangu,33
Gandus,16
Gandusari,35
Gandusari,35
Gane Barat,82
Gane Barat Selatan,82
Gane Barat Utara,82
Gane Timur,82
Gane Timur Selatan,82
Gane Timur Tengah,82
Ganeas,32
Gangga,52
Ganra,73
Gantar,32
"Gantarang (Gantorang, Gangking)",73
Gantarang Keke (Gantareng Keke),73
Gantiwarno,33
Gantung,19
Gapura,35
Garawangi,32
Garoga,12
Garum,35
Garung,33
Garut Kota,32
Gatak,33
Gaung,14
Gaung Anak Serka,14
Gayam,35
Gayam,35
Gayamsari,33
Gayungan,35
Gearek,95
Gebang,12
Gebang,32
Gebang,33
Gebog,33
Gedangan,35
Gedangan,35
Gedangsari (Gedang Sari),34
Gedebage,32
Gedeg,35
Gedong Tataan,18
Gedongtengen (Gedong Tengen),34
Gedung Aji,18
Gedung Aji Baru,18
Gedung Meneng,18
Gedung Surian,18
Geger,35
Geger,35
Gegerbitung (Geger Bitung),32
Gegesik,32
Gekbrong,32
Gelok Beam,95
Gelumbang,16
Gemarang,35
Gemawang,33
Gembong,33
Gemeh,71
Gemolong,33
Gempol,32
Gempol,35
Gemuh,33
Gending,35
Geneng,35
Genteng,35
Genteng,35
Gentuma Raya,75
Genuk,33
Geragai,15
Gerih,35
Gerogol,36
Gerokgak,51
Gerung,52
Gerunggang,19
Geselma,95
Gesi,33
Getasan,33
Geumpang,11
Geuredong Pase,11
Geya,95
Geyer,33
Gianyar,51
Gido,12
Gika,95
Giliginting (Gili Ginting),35
Gilireng,73
Gilubandu,95
Giri,35
Giri Mulia (Giri Mulya),17
Girian,71
Girimarto,33
Girimaya,19
Girimulyo,34
Girisubo,34
Giritontro,33
Giriwoyo,33
Girsang Sipangan Bolon,12
Gisting,18
Gladagsari,33
Glagah,35
Glagah,35
Glenmore,35
Glumpang Baro,11
Glumpang Tiga (Geulumpang Tiga),11
Gn. Bintang Awai (Gunung Bintang Awai),62
Goa Balim,95
Godean,34
Godong,33
Golewa,53
Golewa Barat,53
Golewa Selatan,53
Gollo,95
Gombong,33
Gome,94
Gome Utara,94
Gomo,12
Gondang,33
Gondang,35
Gondang,35
Gondang,35
Gondang,35
Gondanglegi,35
Gondangrejo,33
Gondangwetan (Gondang Wetan),35
Gondokusuman,34
Gondomanan,34
Gorom Timur,81
Goyage,95
Grabag,33
Grabag,33
Grabagan,35
Grati,35
Greged (Greget),32
Gresi Selatan,91
Gresik,35
Gringsing,33
Grobogan,33
Grogol,33
Grogol,35
Grogol Petamburan,31
Grong Grong,11
Grujugan,35
Gu,74
Gubeng,35
Gubug,33
Gubume,94
Gucialit,35
Gudo,35
Guguak (Gugu),13
Guguak Panjang (Guguk Panjang),13
Guluk-Guluk (Guluk Guluk),35
Gumay Talang,16
Gumay Ulu,16
Gumbasa,72
Gumelar,33
Gumukmas (Gumuk Mas),35
Guna,95
Gundagi,95
Gunem,33
Guntur,33
Gunuang Omeh (Gunung Mas),13
Gunung Agung,18
Gunung Alip,18
Gunung Anyar (Gununganyar),35
Gunung Jati (Cirebon Utara),32
Gunung Kaler,36
Gunung Kerinci,15
Gunung Kijang,21
Gunung Labuhan,18
Gunung Malela,12
Gunung Maligas,12
Gunung Megang,16
Gunung Meriah,12
Gunung Meriah (Mariah),11
Gunung Pelindung,18
Gunung Purei,62
Gunung Putri,32
Gunung Puyuh (Gunungpuyuh),32
Gunung Raya,15
Gunung Sahilan,14
Gunung Sindur,32
Gunung Sitember,12
Gunung Sugih,18
Gunung Tabur,64
Gunung Talang,13
Gunung Terang,18
Gunung Timang,62
Gunung Tujuh,15
Gunung Tuleh (Gunungtuleh),13
Gunungguruh,32
Gununghalu,32
Gunungkencana (Gunung Kencana),36
Gunungpati,33
Gunungsari,52
Gunungsari (Gunung Sari),36
Gunungsitoli,12
Gunungsitoli Alo'oa,12
Gunungsitoli Barat,12
Gunungsitoli Idanoi,12
Gunungsitoli Selatan,12
Gunungsitoli Utara,12
Gunungtanjung (Gunung Tanjung),32
Gunungtoar (Gunung Toar),14
Gunungwungkal,33
Gupura,95
Gurage,94
Gurah,35
Habinsaran,12
Haharu,53
Haju,93
Halong,63
Halongonan,12
Halongonan Timur,12
Hampang,63
Hamparan Perak,12
Hamparan Rawang,15
Hanau,62
Hantakan,63
Hantara,32
Haranggaol Horisan (Haranggaol Horison),12
Harau,13
Harian,12
Harjamukti,32
Haruai,63
Haruyan,63
Hatonduhan,12
Hatungun,63
Haur Gading,63
Haurgeulis,32
Haurwangi,32
Hawu Mehara,53
Helumo,71
Heram,91
Hereapini,95
Herlang (Hero Lange Lange),73
Hewokloang,53
Hibala,12
Hiliduho,12
Hilimegai,12
Hilipuk,95
Hiliran Gumanti,13
Hilisalawa'ahe (Hilisalawaahe),12
Hiliserangkai (Hili Serangkai / Hilisaranggu),12
Hinai,12
Hingk,92
Hitadipa,94
Hoat Sorbay,81
Hobard,92
Hogio,95
Holuwon,95
Homeyo,94
Hoya,94
Hu'u,52
Huamual,81
Huamual Belakang,81
Hubikiak,95
Hubikosi,95
Hulonthalangi,75
Hulu Gurung,61
Hulu Kuantan,14
Hulu Palik,17
Hulu Sihapas,12
Hulu Sungai,61
Hulu Sungkai,18
Huristak,12
Huruna,12
Huta Bargot,12
Huta Bayu Raja,12
Hutaraja Tinggi (Huta Raja Tinggi),12
Ibele,95
Ibu,82
Ibu Selatan,82
Ibu Utara,82
Ibun,32
Idanogawo (Idano Gawo),12
Idanotae,12
Idi Rayeuk,11
Idi Timur,11
Idi Tunong,11
Ilaga,94
Ilaga Utara,94
Ilamburawi,94
Ile Ape,53
Ile Ape Timur,53
Ile Boleng,53
Ile Bura,53
Ile Mandiri,53
Ilir Barat Dua (Ilir Barat II),16
Ilir Barat Satu (Ilir Barat I),16
Ilir Talo,17
Ilir Timur Dua (Ilir Timur II),16
Ilir Timur Satu (Ilir Timur I),16
Ilir Timur Tiga,16
Ilu,94
Ilugwa,95
Ilwayab (Ilyawab),93
Imogiri,34
Inamosol,81
Inanwatan,92
Indihiang,32
Indra Jaya,11
Indra Makmu (Indra Makmur),11
Indrajaya (Indra Jaya),11
Indralaya,16
Indralaya Selatan,16
Indralaya Utara,16
Indramayu,32
Indrapuri,11
Inerie,53
Inggerus,91
Ingin Jaya,11
Inikgal,95
Iniyandit,93
Iniye,95
Insana,53
Insana Barat,53
Insana Fafinesu,53
Insana Tengah,53
Insana Utara,53
Inuman,14
Io Kufeu,53
Ipuh (Muko Muko Selatan),17
Ireres,92
Irimuli,94
Itlay Hisage,95
IV Jurai,13
IV Koto (Ampek Koto),13
IV Koto Aur Malintang,13
IV Nagari,13
IV Nagari Bayang Utara,13
Iwaka,94
Iwoimendaa,74
Iwur,95
IX Koto Sungai Lasi,13
Jabiren Raya,62
Jabon,35
Jabung,35
Jabung,18
Jagakarsa,31
Jagebob,93
Jagoi Babang,61
Jagong Jeget,11
Jailolo,82
Jailolo Selatan,82
Jair,93
Jakabaring,16
Jaken,33
Jakenan,33
Jalaksana,32
Jalancagak,32
Jamanis,32
Jambangan,35
Jambe,36
Jambesari Darus Sholah,35
Jambi Luar Kota,15
Jambi Selatan,15
Jambi Timur,15
Jamblang,32
Jambon,35
Jambu,33
Jampangkulon (Jampang Kulon),32
Jampangtengah (Jampang Tengah),32
Janapria,52
Jangka,11
Jangka Buya (Jangka Buaya),11
Jangkang,61
Jangkar,35
Jangkat,15
Jangkat Timur (Sungai Tenang),15
Japah,33
Japara,32
Jarai,16
Jaro,63
Jasinga,32
Jaten,33
Jati,33
Jati,33
Jati Agung,18
Jatiasih,32
Jatibanteng,35
Jatibarang,32
Jatibarang,33
Jatigede,32
Jatikalen,35
Jatilawang,33
Jatiluhur,32
Jatinagara,32
Jatinangor,32
Jatinegara,31
Jatinegara,33
Jatinom,33
Jatinunggal,32
Jatipurno,33
Jatipuro,33
Jatirejo,35
Jatirogo,35
Jatiroto,35
Jatiroto,33
Jatisampurna (Jati Sampurna),32
Jatisari,32
Jatisrono,33
Jatitujuh,32
Jatiuwung,36
Jatiwangi,32
Jatiwaras,32
Jatiyoso,33
Jawa Maraja Bah Jambi,12
Jawai,61
Jawai Selatan,61
Jawilan,36
Jaya,11
Jaya Baru,11
Jayakerta,32
Jayaloka (Jaya Loka),16
Jayanti,36
Jayapura,16
Jayapura Selatan,91
Jayapura Utara,91
Jebres,33
Jebus,19
Jejangkit,63
Jejawi,16
Jekan Raya,62
Jekulo,33
Jelai,62
Jelai Hulu,61
Jelbuk,35
Jelimpo,61
Jelutung,15
Jemaja,21
Jemaja Barat,21
Jemaja Timur,21
Jembrana,51
Jempang,64
Jenamas,62
Jenangan,35
Jenar,33
Jenawi,33
Jenggawah,35
Jenu,35
Jepara,33
Jepon,33
Jerebuu,53
Jereweh,52
Jerowaru,52
Jeruklegi,33
Jetfa,95
Jetis,35
Jetis,35
Jetis,34
Jetis,34
Jetsy,93
Jeumpa,11
Jeumpa,11
Jeunieb,11
Jiken,33
Jila,94
Jiput,36
Jirak Jaya,16
Jita,94
Jiwan,35
Joerat,93
Jogonalan,33
Jogorogo,35
Jogoroto,35
Johan Pahwalan (Johan Pahlawan),11
Johar Baru,31
Jombang,36
Jombang,35
Jombang,35
Jonggat,52
Jonggol,32
Jongkat (Siantan),61
Jongkong (Jengkong),61
Jorlang Hataran,12
Jorong,63
Joutu,93
Jrengik,35
Juai,63
Juhar,12
Jujuhan,15
Jujuhan Ilir,15
Juli,11
Julok,11
Jumantono,33
Jumapolo,33
Jumo,33
Junjung Sirih,13
Junrejo,35
Juntinyuat,32
Juwana,33
Juwangi,33
Juwiring,33
Kabaena,74
Kabaena Barat,74
Kabaena Selatan,74
Kabaena Tengah,74
Kabaena Timur,74
Kabaena Utara,74
Kabandungan,32
Kabangka,74
Kabanjahe,12
Kabaruan,71
Kabat,35
Kabawo,74
Kabianggama,95
Kabila,75
Kabila Bone,75
Kabola,53
Kabuh,35
Kabun,14
Kadatua,74
Kademangan,35
Kademangan,35
Kadia,74
Kadipaten,32
Kadipaten,32
Kadudampit,32
Kadugede,32
Kaduhejo,36
Kadungora,32
Kadupandak,32
Kadur,35
Kahaungu Eti (Kahaunguweti),53
Kahayan Hilir,62
Kahayan Hulu Utara,62
Kahayan Kuala,62
Kahayan Tengah,62
Kahu,73
Kai,95
Kaibar,93
Kaidipang,71
Kaimana,92
Kairatu,81
Kairatu Barat,81
Kais,92
Kais Darat,92
Kaisenar,91
Kaitaro,92
Kajang,73
Kajen,33
Kajoran,33
Kajuara,73
Kakas,71
Kakas Barat,71
Kakuluk Mesak,53
Kalaena,73
Kalanganyar,36
Kalapanunggal (Kalapa Nunggal),32
Kalasan,34
Kalawat,71
Kaledupa,74
Kaledupa Selatan,74
Kalianda,18
Kalianget,35
Kaliangkrik,33
Kalibagor,33
Kalibaru,35
Kalibawang,34
Kalibawang,33
Kalibening,33
Kalibunder,32
Kalidawir,35
Kalideres,31
Kalidoni,16
Kaligesing,33
Kaligondang,33
Kalijambe,33
Kalijati,32
Kalikajar,33
Kalikotes,33
Kalimanah,33
Kalimanggis,32
Kalinyamatan,33
Kaliorang,64
Kaliori,33
Kalipare,35
Kalipucang,32
Kalipuro,35
Kalirejo,18
Kalis,61
Kalisat,35
Kalitengah,35
Kalitidu,35
Kaliwates,35
Kaliwedi,32
Kaliwiro,33
Kaliwungu,33
Kaliwungu,33
Kaliwungu,33
Kaliwungu Selatan,33
Kalomdol,95
Kalome,94
Kalongan,71
Kaloran,33
Kalukku,76
Kalumpang,76
Kalumpang (Kelumpang),63
Kamal,35
Kamang Baru,13
Kamang Magek,13
Kamanre,73
Kambata Mapambuhang,53
Kambera,53
Kamboneri,95
Kambowa,74
Kambrau (Kambraw / Kamberau),92
Kambu,74
Kamipang,62
Kampa (Kampar Timur),14
Kampak,35
Kampar,14
Kampar Kiri,14
Kampar Kiri Hilir,14
Kampar Kiri Hulu,14
Kampar Kiri Tengah,14
Kampar Utara,14
Kampung Laut,33
Kampung Melayu,17
Kampung Rakyat,12
Kamu,94
Kamu Selatan,94
Kamu Timur,94
Kamu Utara,94
Kamundan,92
Kanatang,53
Kandangan,63
Kandangan,33
Kandangan,35
Kandanghaur,32
Kandangserang,33
Kandat,35
Kandeman,33
Kandis,14
Kandis,16
Kangae,53
Kangayan,35
Kanggime,95
Kangkung,33
Kanigaran,35
Kanigoro,35
Kanor,35
Kao,82
Kao Barat,82
Kao Teluk,82
Kao Utara,82
Kapala Pitu (Kapalla Pitu),73
Kapas,35
Kapetakan,32
Kapiraya,94
Kapoiala,74
Kapongan,35
Kapontori,74
Kaptel,93
Kapuas (Sanggau Kapuas),61
Kapuas Barat,62
Kapuas Hilir,62
Kapuas Hulu,62
Kapuas Kuala,62
Kapuas Murung,62
Kapuas Tengah,62
Kapuas Timur,62
Kapur IX/Sembilan,13
Karamat,72
Karang Agung Ilir,16
Karang Bahagia (Karangbahagia),32
Karang Baru,11
Karang Bintang,63
Karang Dapo,16
Karang Intan,63
Karang Jaya,16
Karang Kancana (Karangkancana),32
Karang Pilang (Karangpilang),35
Karang Tanjung,36
Karang Tengah,36
Karang Tinggi,17
Karangampel,32
Karangan,35
Karangan,64
Karanganom,33
Karanganyar,33
Karanganyar,33
Karanganyar,33
Karanganyar,33
Karanganyar,33
Karanganyar,35
Karangasem (Karang Asem),51
Karangawen,33
Karangbinangun,35
Karangdadap,33
Karangdowo,33
Karanggayam,33
Karanggede,33
Karanggeneng (Karang Geneng),35
Karangjambu,33
Karangjati,35
Karangjaya (Karang Jaya),32
Karangkobar,33
Karanglewas,33
Karangmalang,33
Karangmojo,34
Karangmoncol,33
Karangnongko,33
Karangnunggal,32
Karangpandan,33
Karangpawitan,32
Karangpenang (Karang Penang),35
Karangploso (Karang Ploso),35
Karangpucung,33
Karangrayung,33
Karangreja,33
Karangrejo,35
Karangrejo (Karang Rejo),35
Karangsambung,33
Karangsembung,32
Karangtengah,32
Karangtengah,32
Karangtengah,33
Karangtengah (Karang Tengah),33
Karangwareng,32
Karas,35
Karas,92
Karau Kuala,62
Karawaci,36
Karawang Barat,32
Karawang Timur,32
Kare,35
Karera,53
Karimun,21
Karimunjawa (Karimun Jawa),33
Karossa,76
Kartasura,33
Kartoharjo,35
Kartoharjo (Kertoharjo),35
Karu,95
Karubaga,95
Karusen Janang,62
Karya Penggawa,18
Kasembon,35
Kasemen,36
Kasi,92
Kasihan,34
Kasiman,35
Kasimbar,72
Kasiruta Barat,82
Kasiruta Timur,82
Kasokandel,32
Kasomalang,32
Kasreman,35
Kasui,18
Katala Hamu Lingu,53
Katang Bidare,21
Katapang,32
Kateman,14
Katibung,18
Katiku Tana,53
Katiku Tana Selatan (Katikutana Selatan),53
Katingan Hilir,62
Katingan Hulu,62
Katingan Kuala,62
Katingan Tengah,62
Katobu,74
Katoi,74
Kaubun,64
Kauditan,71
Kauman,35
Kauman,35
Kaur Selatan,17
Kaur Tengah,17
Kaur Utara,17
Kaureh,91
Kawagit,93
Kawali,32
Kawalu,32
Kawangkoan,71
Kawangkoan Barat,71
Kawangkoan Utara,71
Kaway XVI,11
Kawedanan,35
Kawor,95
Kawunganten,33
Kayan Hilir,61
Kayan Hilir,65
Kayan Hulu,61
Kayan Hulu,65
Kayan Selatan,65
Kayangan,52
Kayauni,92
Kayen,33
Kayen Kidul,35
Kayo,95
Kayoa,82
Kayoa Barat,82
Kayoa Selatan,82
Kayoa Utara,82
Kayu Agung,16
Kayu Aro,15
Kayu Aro Barat,15
Kebakkramat,33
Kebar,92
Kebar Selatan,92
Kebar Timur,92
Kebasen,33
Kebawetan,17
Kebayakan,11
Kebayoran Baru,31
Kebayoran Lama,31
Kebo,94
Kebomas,35
Kebon Jeruk,31
Kebonagung,33
Kebonagung (Kebon Agung),35
Kebonarum,33
Kebonpedes,32
Kebonsari (Kebon Sari),35
Kebumen,33
Kebun Tebu,18
Kedamaian,18
Kedamean,35
Kedaton,18
Kedaton Peninjauan Raya,16
Kedawung,32
Kedawung,33
Kedewan,35
Kediri,51
Kediri,52
Kedokan Bunder,32
Kedondong,18
Kedopok (Kedopak),35
Kedu,33
Kedung,33
Kedung Waringin,32
Kedungadem,35
Kedungbanteng (Kedung Banteng),33
Kedungbanteng (Kedung Banteng),33
Kedungdung,35
Kedunggalar,35
Kedungjajang,35
Kedungjati,33
Kedungkandang,35
Kedungpring,35
Kedungreja,33
Kedungtuban,33
Kedungwaru,35
Kedungwuni,33
Kedurang,17
Kedurang Ilir,17
Keera,73
Kegayem,95
Kei Besar,81
Kei Besar Selatan,81
Kei Besar Selatan Barat,81
Kei Besar Utara Barat,81
Kei Besar Utara Timur,81
Kei Kecil,81
Kei Kecil Barat,81
Kei Kecil Timur,81
Kei Kecil Timur Selatan,81
Kejajar,33
Kejaksan,32
Kejayan,35
Kejobong,33
Kejuruan Muda,11
Kelam Permai,61
Kelam Tengah,17
Kelapa,19
Kelapa Dua,36
Kelapa Gading,31
Kelapa Kampit,19
Kelapa Lima,53
Kelara,73
Kelay,64
Kelayang,14
Kelekar,16
Kelila,95
Keliling Danau,15
Kelimutu,53
Keling,33
Kelua (Klua),63
Keluang,16
Kelubagolit,53
Kelulome,95
Kelumbayan (Klumbayan),18
Kelumbayan Barat (Klumbayan Barat),18
Kelumpang Barat,63
Kelumpang Hilir,63
Kelumpang Hulu,63
Kelumpang Selatan,63
Kelumpang Tengah,63
Kelumpang Utara,63
Kema,71
Kemalang,33
Kemang,32
Kemangkon,33
Kemayoran,31
Kembang,33
Kembang Janggut,64
Kembang Tanjong,11
Kembangan,31
Kembangbahu,35
Kembaran,33
Kembayan,61
Kembru,94
Kembu,95
Kemiling,18
Kemiri,36
Kemiri,33
Kemlagi,35
Kempas,14
Kempo,52
Kemranjen,33
Kemtuk,91
Kemtuk Gresi,91
Kemuning,14
Kemuning,16
Kemusu,33
Kencong,35
Kendahe,71
Kendal,35
Kendal,33
Kendari,74
Kendari Barat,74
Kendawangan,61
Kendit,35
Kenduruan,35
Kenjeran,35
Kenohan,64
Kenyam,95
Keo Tengah,53
Kep. Bala Balakang,76
Kepahiang,17
Kepala Madan,81
Kepanjen,35
Kepanjenkidul (Kepanjen Kidul),35
Kepenuhan,14
Kepenuhan Hulu,14
Kepil,33
Kepohbaru,35
Kepulauan Ambai,91
Kepulauan Aruri,91
Kepulauan Ayau,92
Kepulauan Botanglomang,82
Kepulauan Joronga,82
Kepulauan Karimata,61
Kepulauan Manipa,81
Kepulauan Marore,71
Kepulauan Masaloka Raya,74
Kepulauan Pongok,19
Kepulauan Posek,21
Kepulauan Roma (Romang),81
Kepulauan Sangkarrang,73
Kepulauan Sembilan,92
Kepulauan Seribu Selatan,31
Kepulauan Seribu Utara,31
Kepulauan Tanakeke,73
Kepung,35
Kerajaan,12
Kerambitan,51
Kerek,35
Kerinci Kanan,14
Keritang,14
Kerjo,33
Kerkap,17
Kersamanah,32
Kersana,33
Kertajati,32
Kertak Hanyar,63
Kertanegara,33
Kertapati,16
Kertasari,32
Kertasemaya,32
Kertek,33
Kertosono,35
Keruak,52
Kerumutan,14
Kesamben,35
Kesamben,35
Kesambi,32
Kesesi,33
Kesu,73
Kesugihan,33
Ketahun,17
Ketambe,11
Ketanggungan,33
Ketapang,35
Ketapang,18
Ketol,11
Ketungau Hilir,61
Ketungau Hulu,61
Ketungau Tengah,61
Keumala,11
Kewapante,53
Ki,93
"KI'E (Kie, Ki'e)",53
Kian Darat,81
Kiaracondong,32
Kiarapedes,32
Kibin,36
Kikim Barat,16
Kikim Selatan,16
Kikim Tengah,16
Kikim Timur,16
Kilmid,95
Kilmury,81
Kilo,52
Kimaam,93
Kinal,17
Kinali,13
Kindang,73
Kinovaro,72
Kintamani,51
Kintap,63
Kintom,72
Kirihi,91
Kisam Ilir,16
Kisam Tinggi,16
Kisar Selatan (Pulau Pulau Terselatan),81
Kisar Utara,81
Kismantoro,33
Kiwirok,95
Kiwirok Timur,95
Kiyage,94
Klabang,35
Klabot,92
Klakah,35
Klambu,33
Klamono,92
Klampis,35
Klangenan,32
Klapanunggal,32
Klari,32
Klasafet,92
Klaso,92
Klaten Selatan,33
Klaten Tengah,33
Klaten Utara,33
Klaurung,92
Klawak,92
Klayili,92
Kledung,33
Klego,33
Klirong,33
Klojen,35
Kluet Selatan,11
Kluet Tengah,11
Kluet Timur,11
Kluet Utara,11
Klungkung,51
Koba,19
Kobakma,95
Kobalima,53
Kobalima Timur,53
Kodeoha,74
Kodi,53
Kodi Balaghar,53
Kodi Bangedo,53
Kodi Utara,53
Kofiau,92
Koja,31
Kok Baun,53
Kokalukuna,74
Kokap,34
Kokas,92
Kokoda,92
Kokoda Utara,92
Kokop,35
Kolaka,74
Kolang,12
Kolawa,95
Kolbano,53
Kolf Braza,93
Kolono,74
Kolono Timur,74
Kombay,93
Kombeng (Kongbeng),64
Kombi,71
Kombut,93
Komodo,53
Kona,95
Konang,35
Konawe,74
Konda,74
Konda,92
Konda/ Kondaga,95
Konhir,92
Kontu Kowuna,74
Kontuar,93
Kontunaga,74
Kopang,52
Kopay,93
Kopo,36
Kora,95
Koragi,95
Kormomolin,81
Koroncong,36
Koroptak,95
Koroway Buluanop,93
Korupun,95
Kosambi,36
Kosarek,95
Kosiwo,91
Kot Olin,53
Kota (Kediri Kota),35
Kota Agung,16
Kota Agung (Kota Agung Pusat),18
Kota Agung Barat,18
Kota Agung Timur,18
Kota Arga Makmur,17
Kota Atambua (Atambua Kota),53
Kota Bahagia,11
Kota Baharu,11
Kota Bangun,64
Kota Bangun Darat,64
Kota Barat,75
Kota Baru,15
Kota Baru,53
Kota Baru (Kotabaru),32
Kota Besi,62
Kota Gajah,18
Kota Jantho,11
Kota Juang,11
Kota Kefamenanu,53
Kota Kisaran Barat,12
Kota Kisaran Timur,12
Kota Komba,53
Kota Komba Utara,53
Kota Kualasinpang (Kota Kuala Simpang),11
Kota Kudus (Kudus Kota),33
Kota Lama,53
Kota Maba,82
Kota Manna,17
Kota Masohi,81
Kota Mukomuko (Mukomuko Utara),17
Kota Padang,17
Kota Raja,53
Kota Selatan,75
Kota Sigli,11
Kota Soe,53
Kota Sumenep,35
Kota Tambolaka,53
Kota Tengah,75
Kota Ternate Selatan,82
Kota Ternate Tengah,82
Kota Ternate Utara,82
Kota Timur,75
Kota Utara,75
Kota Waikabubak,53
Kota Waingapu,53
Kota Waisai,92
Kotaanyar (Kota Anyar),35
Kotabumi,18
Kotabumi Selatan,18
Kotabumi Utara,18
Kotabunan,71
Kotagede,34
Kotamobagu Barat,71
Kotamobagu Selatan,71
Kotamobagu Timur,71
Kotamobagu Utara,71
Kotanopan,12
Kotapinang (Kota Pinang),12
Kotarih,12
Kotawaringin Lama,62
Koting,53
Koto Balingka,13
Koto Baru,13
Koto Baru,15
Koto Besar,13
Koto Gasib,14
Koto Kampar Hulu,14
Koto Parik Gadang Diateh,13
Koto Salak,13
Koto Tangah,13
Koto VII,13
Koto XI Tarusan,13
Kouh,93
Kradenan,33
Kradenan,33
Kragan,33
Kragilan,36
Kraksaan,35
Kramat,33
Kramatjati (Kramat Jati),31
Kramatmulya (Kramat Mulya),32
Kramatwatu,36
Kramongmongga,92
Kranggan,35
Kranggan,33
Krangkeng,32
Kras,35
Kraton,34
Kraton,35
Krayan,65
Krayan Barat,65
Krayan Selatan,65
Krayan Tengah,65
Krayan Timur,65
Krejengan,35
Krembangan,35
Krembung,35
Krepkuri,95
Kresek,36
Kretek,34
Krian,35
Kromengan,35
Kronjo,36
Kroya,32
Kroya,33
Krucil,35
Krueng Barona Jaya,11
Krueng Sabee,11
Krui Selatan,18
Kuala,12
Kuala,11
Kuala,11
Kuala Baru,11
Kuala Batee,11
Kuala Behe,61
Kuala Betara,15
Kuala Cenaku,14
Kuala Indragiri,14
Kuala Jambi,15
Kuala Kampar,14
Kuala Kencana,94
Kuala Mandor B,61
Kuala Pesisir,11
Kualin,53
Kualuh Hilir,12
Kualuh Hulu,12
Kualuh Leidong,12
Kualuh Selatan,12
